MINtN,freq_class,formula
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
10.2421053405546,0,-0.6277033671525095
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
8.738766579073216,0,0.03587260791532924
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.472118159017509,0,-0.0010642837490444403
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.297660229814811,0,0.10515640548514596
9.355847951835056,0,0.8892323190251453
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
8.992524501900196,0,0.99146990217476
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
8.618194990168295,0,0.7688810391183848
8.618194990168295,0,0.7688810391183848
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
8.76926680646055,0,5.4690153443000025e-05
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
9.111023379928954,0,0.002339422250993342
